tag,dataset,lang,n_pairs,gallery_size,n_galleries,mean_diag_cos,median_diag_cos,p10_diag_cos,p90_diag_cos,i2t_r@1,i2t_r@5,i2t_r@10,t2i_r@1,t2i_r@5,t2i_r@10,source_dir
mc2cg_e32,bloom,id,2169,2169,1,0.1982119083404541,0.1985383927822113,0.17087610065937042,0.2270658314228058,0.0,0.0009220839128829539,0.0036883356515318155,0.0,0.0036883356515318155,0.005993545521050692,mc2cg_e32
mc2cg_e32,bloom,km,308,308,1,0.19529706239700317,0.19860923290252686,0.15906530618667603,0.22856585681438446,0.012987012974917889,0.02922077849507332,0.055194806307554245,0.003246753243729472,0.019480518996715546,0.04220779240131378,mc2cg_e32
mc2cg_e32,bloom,ms,102,102,1,0.2023717612028122,0.2031422257423401,0.1662929207086563,0.23547962307929993,0.029411764815449715,0.05882352963089943,0.14705882966518402,0.0,0.029411764815449715,0.10784313827753067,mc2cg_e32
mc2cg_e32,bloom,my,419,419,1,0.23379188776016235,0.23638473451137543,0.21723830699920654,0.24981628358364105,0.0,0.014319809153676033,0.026252983137965202,0.00477326987311244,0.014319809153676033,0.028639618307352066,mc2cg_e32
mc2cg_e32,bloom,th,3009,3009,1,0.2007509022951126,0.2021971195936203,0.16946814954280853,0.23050229251384735,0.00033233631984330714,0.0016616815701127052,0.0033233631402254105,0.00033233631984330714,0.0023263543844223022,0.0046527087688446045,mc2cg_e32
mc2cg_e32,bloom,vi,22,22,1,0.20918156206607819,0.20730829238891602,0.19449204206466675,0.23209822177886963,0.0,0.1818181872367859,0.27272728085517883,0.0,0.22727273404598236,0.3181818127632141,mc2cg_e32
mc2cg_e32,cgoe,id,223098,10000,5,0.2759449779987335,0.27832916378974915,0.25566989183425903,0.2929213047027588,0.5555600047111511,0.7889399886131286,0.853279995918274,0.5447999954223632,0.7628600001335144,0.8235999941825867,mc2cg_e32
mc2cg_e32,cgoe,jv,39747,10000,5,0.27644962072372437,0.27893370389938354,0.25647369027137756,0.2933065593242645,0.4067800045013428,0.7099199891090393,0.79721999168396,0.47257999777793885,0.716919994354248,0.7792599916458129,mc2cg_e32
mc2cg_e32,cgoe,ms,161397,10000,5,0.27453333139419556,0.27706044912338257,0.25348159670829773,0.29195934534072876,0.5513399958610534,0.7827199935913086,0.8473600029945374,0.5288600087165832,0.7580200076103211,0.8299999952316284,mc2cg_e32
mc2cg_e32,cgoe,su,21238,10000,5,0.27745676040649414,0.2802758812904358,0.2574625015258789,0.29387640953063965,0.4489399969577789,0.7662799835205079,0.8372400045394898,0.4472399950027466,0.7260400056838989,0.7996399879455567,mc2cg_e32
mc2cg_e32,cgoe,th,58433,10000,5,0.2752852141857147,0.277804970741272,0.2535191476345062,0.29327553510665894,0.3356399953365326,0.5950200080871582,0.6918200016021728,0.386980003118515,0.6242399930953979,0.7000400066375733,mc2cg_e32
mc2cg_e32,cgoe,vi,199562,10000,5,0.2737625241279602,0.2761991024017334,0.25271570682525635,0.2915712296962738,0.49422001242637636,0.7433800101280212,0.8139400005340576,0.5160999894142151,0.7347200036048889,0.807480001449585,mc2cg_e32
mc2cg_e32,mammoth,all,398170,10000,5,0.216517835855484,0.2213200479745865,0.17919324338436127,0.24553878605365753,0.0004200000112177804,0.0010599999804981053,0.001780000003054738,0.00024000000703381375,0.0009400000213645399,0.001680000009946525,mc2cg_e32
mc2cg_e32,wit,id,146744,10000,5,0.1995113492012024,0.19953516125679016,0.1647445410490036,0.2344750314950943,0.002599999960511923,0.008680000156164169,0.015000000037252903,0.001839999994263053,0.006879999861121177,0.011360000073909759,mc2cg_e32
mc2cg_e32,wit,jv,11926,10000,5,0.19807592034339905,0.19769802689552307,0.16497232019901276,0.2319192886352539,0.0019799999659880995,0.005939999874681234,0.011060000024735927,0.001759999990463257,0.0051599999889731405,0.007459999993443489,mc2cg_e32
mc2cg_e32,wit,ms,59504,10000,5,0.19813944399356842,0.19824941456317902,0.1634218394756317,0.23287788033485413,0.002120000007562339,0.007300000078976155,0.012359999865293504,0.0019400000106543302,0.006519999913871288,0.010319999977946281,mc2cg_e32
mc2cg_e32,wit,my,9941,9941,1,0.20806510746479034,0.21057754755020142,0.16893848776817322,0.24267593026161194,0.000603560998570174,0.0019112764857709408,0.003520772559568286,0.00020118700922466815,0.0014083089772611856,0.00221305713057518,mc2cg_e32
mc2cg_e32,wit,th,55594,10000,5,0.20367179811000824,0.2041487991809845,0.17083489894866943,0.2361568808555603,0.0010199999785982072,0.004300000006332993,0.007679999992251396,0.0009400000097230076,0.0036399999633431436,0.00667999992147088,mc2cg_e32
mc2cg_e32,wit,vi,203979,10000,5,0.19626690447330475,0.1962856948375702,0.1624542623758316,0.23049978911876678,0.0016200000187382101,0.00532000008970499,0.009339999966323375,0.0010400000028312206,0.003899999987334013,0.006339999940246343,mc2cg_e32
mc2cg_e8,cgoe,id,223098,10000,5,0.2823609411716461,0.2814304828643799,0.22000551223754883,0.34526118636131287,0.0017400000244379044,0.008799999952316284,0.017479999735951424,0.0010000000009313225,0.005460000038146973,0.011639999784529209,mc2cg_e8
mc2cg_e8,cgoe,jv,39747,10000,5,0.2937934100627899,0.29217034578323364,0.22650496661663055,0.36426421999931335,0.0009999999892897904,0.004780000075697899,0.009860000014305115,0.0009599999990314245,0.004660000000149012,0.01006000004708767,mc2cg_e8
mc2cg_e8,cgoe,ms,161397,10000,5,0.27517008781433105,0.27455273270606995,0.21002508699893951,0.33870550990104675,0.0022400000132620336,0.011259999871253968,0.022820000350475312,0.0009399999980814755,0.0048200001008808615,0.011940000019967556,mc2cg_e8
mc2cg_e8,cgoe,su,21238,10000,5,0.296721875667572,0.29647859930992126,0.23352281749248505,0.3580542206764221,0.0026800000574439763,0.0125,0.02256000004708767,0.0006799999915529043,0.0045599999837577345,0.009980000182986259,mc2cg_e8
mc2cg_e8,cgoe,th,58433,10000,5,0.2791236937046051,0.27312564849853516,0.22331245243549347,0.3442431092262268,0.0005999999993946403,0.002860000031068921,0.005060000065714121,0.00028000000456813724,0.0021599999628961085,0.004380000056698918,mc2cg_e8
mc2cg_e8,cgoe,vi,199562,10000,5,0.26939502358436584,0.26853147149086,0.20379088819026947,0.33434903621673584,0.0012400000123307109,0.006700000166893006,0.01462000012397766,0.0007200000050943345,0.0038600001484155656,0.00937999989837408,mc2cg_e8
mc2cg_e8,wit,id,146744,10000,5,0.23774199187755585,0.23614227771759033,0.17159514129161835,0.30517658591270447,0.0006200000061653554,0.002980000013485551,0.006280000042170286,0.00032000000501284374,0.0016200000187382101,0.0035799999721348287,mc2cg_e8
mc2cg_e8,wit,jv,11926,10000,5,0.2351379096508026,0.23251302540302277,0.16959543526172638,0.3031783699989319,0.00040000000153668226,0.0022000000346451996,0.005319999996572733,0.00019999999494757503,0.0010400000144727528,0.0026800000108778478,mc2cg_e8
mc2cg_e8,wit,ms,59504,10000,5,0.2348421961069107,0.23272746801376343,0.16999682784080505,0.30211320519447327,0.0007199999934528023,0.003640000009909272,0.006220000144094229,0.00029999999969732016,0.0014399999985471369,0.003319999994710088,mc2cg_e8
mc2cg_e8,wit,my,9941,9941,1,0.21253736317157745,0.2085498571395874,0.149680495262146,0.2788737416267395,0.00010059350461233407,0.0018106830539181828,0.003420179011300206,0.00010059350461233407,0.0008047480368986726,0.0019112764857709408,mc2cg_e8
mc2cg_e8,wit,th,55594,10000,5,0.251185804605484,0.24930962920188904,0.19479061663150787,0.3093908727169037,0.00031999999919207767,0.0015199999790638686,0.0035800000187009573,0.0001600000003236346,0.0010200000018812717,0.0022000000346451996,mc2cg_e8
mc2cg_e8,wit,vi,203979,10000,5,0.228046715259552,0.22621256113052368,0.16818249225616455,0.28981563448905945,0.00036000001127831636,0.0022600000025704502,0.004300000099465251,0.00024000000703381375,0.0010400000144727528,0.0023400000063702464,mc2cg_e8
mc2v3_e16,cgoe,id,223098,10000,5,0.3043729364871979,0.3072187900543213,0.25025704503059387,0.3546822667121887,0.10238000005483627,0.23580000102519988,0.3138999938964844,0.08478000164031982,0.2093999981880188,0.28561999797821047,mc2v3_e16
mc2v3_e16,cgoe,jv,39747,10000,5,0.31696516275405884,0.32222309708595276,0.262052983045578,0.3638354539871216,0.10886000096797943,0.2681600034236908,0.35946000218391416,0.093019999563694,0.23264000117778777,0.31696000695228577,mc2v3_e16
mc2v3_e16,cgoe,ms,161397,10000,5,0.29809099435806274,0.29915666580200195,0.24501781165599823,0.3512057662010193,0.10158000141382217,0.22800000309944152,0.2990799963474274,0.08276000171899796,0.19731999635696412,0.2685000002384186,mc2v3_e16
mc2v3_e16,cgoe,su,21238,10000,5,0.32440438866615295,0.3284972608089447,0.27523455023765564,0.3670310974121094,0.1141199991106987,0.2836199998855591,0.37628000378608706,0.09252000153064728,0.23423999547958374,0.31783999800682067,mc2v3_e16
mc2v3_e16,cgoe,th,58433,10000,5,0.29054027795791626,0.29120421409606934,0.23843427002429962,0.3413681983947754,0.0289000004529953,0.08848000019788742,0.1334800034761429,0.02143999971449375,0.07000000029802322,0.10963999927043915,mc2v3_e16
mc2v3_e16,cgoe,vi,199562,10000,5,0.29386746883392334,0.2949177026748657,0.2396928071975708,0.3480163812637329,0.08528000116348267,0.19536000192165376,0.2613200008869171,0.06828000098466873,0.17156000137329103,0.2350600004196167,mc2v3_e16
mc2v3_e16,wit,id,146744,10000,5,0.32712867856025696,0.3325386643409729,0.2744382619857788,0.3716939091682434,0.13130000233650208,0.33053999543190005,0.4437399983406067,0.12060000002384186,0.3042599976062775,0.4129799962043762,mc2v3_e16
mc2v3_e16,wit,jv,11926,10000,5,0.3261857032775879,0.33294108510017395,0.2695828974246979,0.3720560073852539,0.11987999826669693,0.30194000005722044,0.3989599943161011,0.10232000201940536,0.2696000039577484,0.3706000030040741,mc2v3_e16
mc2v3_e16,wit,ms,59504,10000,5,0.3283078074455261,0.3343542814254761,0.2751963138580322,0.37236717343330383,0.13110000193119048,0.3330600023269653,0.4481599986553192,0.12024000138044358,0.30992000102996825,0.41830000281333923,mc2v3_e16
mc2v3_e16,wit,my,9941,9941,1,0.2894042134284973,0.28484591841697693,0.2275054156780243,0.3586273193359375,0.0602555088698864,0.13268283009529114,0.175837442278862,0.04224926978349686,0.10341011732816696,0.14545820653438568,mc2v3_e16
mc2v3_e16,wit,th,55594,10000,5,0.31537383794784546,0.32107973098754883,0.2567654252052307,0.36440810561180115,0.06481999978423118,0.19059999883174897,0.27863999605178835,0.05179999992251396,0.16317999958992005,0.24702000319957734,mc2v3_e16
mc2v3_e16,wit,vi,203979,10000,5,0.32581600546836853,0.33214613795280457,0.2730768620967865,0.36906126141548157,0.11649999916553497,0.295059996843338,0.3999400019645691,0.09956000000238419,0.2684400022029877,0.3697400033473969,mc2v3_e16
mc2v3_e24,cgoe,id,223098,10000,5,0.3176364004611969,0.3225580155849457,0.2751712203025818,0.3531952202320099,0.22835999727249146,0.46694000363349913,0.5768399953842163,0.22284000217914582,0.45171999335289004,0.5608199954032898,mc2v3_e24
mc2v3_e24,cgoe,jv,39747,10000,5,0.32287731766700745,0.32753491401672363,0.28581809997558594,0.3543352782726288,0.21717999875545502,0.47944000363349915,0.5966400027275085,0.23269999623298646,0.4704999983310699,0.5773199915885925,mc2v3_e24
mc2v3_e24,cgoe,ms,161397,10000,5,0.3128989338874817,0.3177787661552429,0.26806381344795227,0.35108402371406555,0.23264000117778777,0.4524400055408478,0.5498000144958496,0.2206999957561493,0.438400000333786,0.5340000033378601,mc2v3_e24
mc2v3_e24,cgoe,su,21238,10000,5,0.33102476596832275,0.3346323072910309,0.2992514967918396,0.35861966013908386,0.24454000294208528,0.5223399996757507,0.6339199900627136,0.22892000079154967,0.4834999918937683,0.5898200154304505,mc2v3_e24
mc2v3_e24,cgoe,th,58433,10000,5,0.3009571135044098,0.30421262979507446,0.25382405519485474,0.3430892527103424,0.06454000025987625,0.17558000087738038,0.25121999979019166,0.05678000003099441,0.16220000088214875,0.2314600020647049,mc2v3_e24
mc2v3_e24,cgoe,vi,199562,10000,5,0.3073059022426605,0.3110284209251404,0.26118004322052,0.3480285704135895,0.19198000133037568,0.40040000081062316,0.49922000169754027,0.18636000156402588,0.39022000432014464,0.4892000019550323,mc2v3_e24
mc2v3_e24,wit,id,146744,10000,5,0.3222601115703583,0.32605043053627014,0.28612756729125977,0.3534943163394928,0.20593999922275544,0.48700000047683717,0.622759997844696,0.21513999998569489,0.48270000219345094,0.610480010509491,mc2v3_e24
mc2v3_e24,wit,jv,11926,10000,5,0.32532453536987305,0.3295668363571167,0.28914332389831543,0.3559921383857727,0.2042199969291687,0.4884999990463257,0.6177799940109253,0.211039999127388,0.4804199993610382,0.6047600150108338,mc2v3_e24
mc2v3_e24,wit,ms,59504,10000,5,0.3235730528831482,0.3273117244243622,0.2879599332809448,0.35456761717796326,0.2001599997282028,0.4900799930095673,0.6276000022888184,0.20973999798297882,0.4861799955368042,0.6180199980735779,mc2v3_e24
mc2v3_e24,wit,my,9941,9941,1,0.2970398962497711,0.3030589520931244,0.24174992740154266,0.3436616361141205,0.07212553918361664,0.18237601220607758,0.2526908814907074,0.06940951943397522,0.18438789248466492,0.2502766251564026,mc2v3_e24
mc2v3_e24,wit,th,55594,10000,5,0.31377267837524414,0.3190827965736389,0.2700955867767334,0.3498654067516327,0.11092000007629395,0.31013999581336976,0.43917999863624574,0.1086799994111061,0.2983799993991852,0.4177399933338165,mc2v3_e24
mc2v3_e24,wit,vi,203979,10000,5,0.3200465142726898,0.32366320490837097,0.28378593921661377,0.3513897657394409,0.1756799966096878,0.43561999797821044,0.5660199999809266,0.18046000003814697,0.426800000667572,0.5533799886703491,mc2v3_e24
mc2v3_e32,bloom,fil,558,558,1,0.34646880626678467,0.34860971570014954,0.32463234663009644,0.36823582649230957,0.31182795763015747,0.6881720423698425,0.8064516186714172,0.2706093192100525,0.6505376100540161,0.7849462628364563,mc2v3_e32
mc2v3_e32,bloom,id,2169,2169,1,0.3499288260936737,0.3512857258319855,0.32792311906814575,0.37069767713546753,0.1318580061197281,0.3762102425098419,0.5228216052055359,0.10926694422960281,0.29506686329841614,0.4236975610256195,mc2v3_e32
mc2v3_e32,bloom,km,308,308,1,0.3458145260810852,0.34846556186676025,0.32113930583000183,0.3673076629638672,0.16558441519737244,0.5551947951316833,0.7045454382896423,0.08441558480262756,0.3181818127632141,0.47727271914482117,mc2v3_e32
mc2v3_e32,bloom,ms,102,102,1,0.3470280170440674,0.3522724509239197,0.30904266238212585,0.36987873911857605,0.37254902720451355,0.843137264251709,0.9411764740943909,0.30392158031463623,0.7941176295280457,0.9019607901573181,mc2v3_e32
mc2v3_e32,bloom,my,419,419,1,0.3539671301841736,0.3595052659511566,0.32326608896255493,0.37839195132255554,0.07637231796979904,0.2553699314594269,0.38902148604393005,0.05727923661470413,0.21718376874923706,0.32219570875167847,mc2v3_e32
mc2v3_e32,bloom,th,3009,3009,1,0.3594895601272583,0.36289235949516296,0.3349677622318268,0.38046908378601074,0.022931206971406937,0.08474576473236084,0.1286141574382782,0.01262878067791462,0.03855101391673088,0.06547025591135025,mc2v3_e32
mc2v3_e32,bloom,vi,22,22,1,0.3671709895133972,0.36618536710739136,0.3501207232475281,0.38759464025497437,0.04545454680919647,0.3636363744735718,0.8181818127632141,0.1818181872367859,0.5,0.7727272510528564,mc2v3_e32
mc2v3_e32,cgoe,id,223098,10000,5,0.3341308832168579,0.3378913998603821,0.30515822768211365,0.35865285992622375,0.38461999893188475,0.6919399976730347,0.7941200017929078,0.380919998884201,0.6730200052261353,0.7740599989891053,mc2v3_e32
mc2v3_e32,cgoe,jv,39747,10000,5,0.33568626642227173,0.33876630663871765,0.30943557620048523,0.35861873626708984,0.3537000000476837,0.682480001449585,0.7875199913978577,0.3581599950790405,0.6581400036811829,0.7581799983978271,mc2v3_e32
mc2v3_e32,cgoe,ms,161397,10000,5,0.3326745927333832,0.33676451444625854,0.30265897512435913,0.3575633764266968,0.39140000343322756,0.6712999939918518,0.7639400005340576,0.38375999927520754,0.6567399978637696,0.7473399996757507,mc2v3_e32
mc2v3_e32,cgoe,su,21238,10000,5,0.340474009513855,0.34288206696510315,0.317043662071228,0.3611643314361572,0.36790000200271605,0.7041200041770935,0.8034200072288513,0.3584999978542328,0.6662600040435791,0.76735999584198,mc2v3_e32
mc2v3_e32,cgoe,th,58433,10000,5,0.32661759853363037,0.3312186598777771,0.28826338052749634,0.35780593752861023,0.15807999968528746,0.3874600052833557,0.5004400074481964,0.14386000037193297,0.34993999600410464,0.45600000619888303,mc2v3_e32
mc2v3_e32,cgoe,vi,199562,10000,5,0.32683104276657104,0.3309844732284546,0.2945748567581177,0.3541678190231323,0.3441799938678741,0.6289399981498718,0.727620005607605,0.3393400013446808,0.6083600044250488,0.7091399908065796,mc2v3_e32
mc2v3_e32,mammoth,all,398170,10000,5,0.20463033020496368,0.1996319591999054,0.15389639139175415,0.26487964391708374,0.00816000010818243,0.021900000050663948,0.03061999976634979,0.0022000000346451996,0.008420000039041042,0.014159999787807465,mc2v3_e32
mc2v3_e32,wit,id,146744,10000,5,0.3362117409706116,0.33896133303642273,0.31097525358200073,0.35851770639419556,0.3028599977493286,0.6541800022125244,0.785260009765625,0.3165600061416626,0.6414599895477295,0.7629000067710876,mc2v3_e32
mc2v3_e32,wit,jv,11926,10000,5,0.33875542879104614,0.3414924144744873,0.31472480297088623,0.3595632016658783,0.29863999485969545,0.6536200046539307,0.7728000044822693,0.31753999590873716,0.6322800040245056,0.748580002784729,mc2v3_e32
mc2v3_e32,wit,ms,59504,10000,5,0.33718159794807434,0.33984386920928955,0.3125367760658264,0.35935330390930176,0.31241999864578246,0.6692799925804138,0.7964800000190735,0.3186599910259247,0.6490800142288208,0.7728200078010559,mc2v3_e32
mc2v3_e32,wit,my,9941,9941,1,0.3289259672164917,0.33340418338775635,0.2955787181854248,0.35583198070526123,0.13932199776172638,0.36998289823532104,0.49994969367980957,0.15913891792297363,0.3738054633140564,0.4908962845802307,mc2v3_e32
mc2v3_e32,wit,th,55594,10000,5,0.3347456753253937,0.3381647765636444,0.30590659379959106,0.3596580922603607,0.20033999979496003,0.5059200048446655,0.6559000015258789,0.1979000002145767,0.48501999378204347,0.6282400012016296,mc2v3_e32
mc2v3_e32,wit,vi,203979,10000,5,0.33477893471717834,0.3374372720718384,0.30892708897590637,0.35765549540519714,0.26060000658035276,0.5898800134658814,0.7243200063705444,0.27021999955177306,0.5733200073242187,0.6980000138282776,mc2v3_e32
mc2v3_e8,cgoe,id,223098,10000,5,0.31033334136009216,0.3111456036567688,0.24547192454338074,0.37473511695861816,0.04607999995350838,0.12723999917507173,0.1812800019979477,0.0364999994635582,0.11015999913215638,0.16271999776363372,mc2v3_e8
mc2v3_e8,cgoe,jv,39747,10000,5,0.3204718828201294,0.3270953595638275,0.24943950772285461,0.3816327750682831,0.0480200007557869,0.13456000089645387,0.19079999923706054,0.04131999984383583,0.1194000005722046,0.17612000107765197,mc2v3_e8
mc2v3_e8,cgoe,ms,161397,10000,5,0.3018761873245239,0.299612820148468,0.24045482277870178,0.36795574426651,0.04666000008583069,0.11744000017642975,0.16508000195026398,0.03570000007748604,0.09964000135660171,0.14584000408649445,mc2v3_e8
mc2v3_e8,cgoe,su,21238,10000,5,0.3352070450782776,0.34146273136138916,0.27241331338882446,0.38854581117630005,0.05770000070333481,0.15089999735355378,0.21306000053882598,0.04126000106334686,0.11641999930143357,0.1712999999523163,mc2v3_e8
mc2v3_e8,cgoe,th,58433,10000,5,0.30350878834724426,0.3016797602176666,0.2442917376756668,0.3664604425430298,0.013300000131130219,0.04800000041723251,0.07567999958992004,0.01001999992877245,0.03734000027179718,0.06380000039935112,mc2v3_e8
mc2v3_e8,cgoe,vi,199562,10000,5,0.29218176007270813,0.2901586592197418,0.23060619831085205,0.35778993368148804,0.037539999932050705,0.10284000039100646,0.14699999690055848,0.027940000221133233,0.08620000034570693,0.1296200007200241,mc2v3_e8
mc2v3_e8,wit,id,146744,10000,5,0.34925374388694763,0.35687336325645447,0.27694791555404663,0.4094815254211426,0.08315999954938888,0.22741999626159667,0.3228999972343445,0.07398000210523606,0.20623999536037446,0.29311999678611755,mc2v3_e8
mc2v3_e8,wit,jv,11926,10000,5,0.34444087743759155,0.35248759388923645,0.26786383986473083,0.4075062870979309,0.07621999979019164,0.20501999855041503,0.2835999965667725,0.06402000039815903,0.18157999813556672,0.2571399986743927,mc2v3_e8
mc2v3_e8,wit,ms,59504,10000,5,0.3502834737300873,0.3577251732349396,0.277617871761322,0.41058745980262756,0.08622000068426132,0.23163999915122985,0.32549999952316283,0.07699999809265137,0.21151999831199647,0.30081999897956846,mc2v3_e8
mc2v3_e8,wit,my,9941,9941,1,0.30475276708602905,0.2963883876800537,0.23755985498428345,0.38732463121414185,0.040438588708639145,0.09576501697301865,0.13077154755592346,0.025651343166828156,0.06810180097818375,0.098380446434021,mc2v3_e8
mc2v3_e8,wit,th,55594,10000,5,0.3341425359249115,0.340251088142395,0.2589114308357239,0.3990466296672821,0.04144000038504601,0.13032000064849852,0.19870000183582306,0.0308399997651577,0.10564000010490418,0.16534000039100646,mc2v3_e8
mc2v3_e8,wit,vi,203979,10000,5,0.3442506790161133,0.35137829184532166,0.2745008170604706,0.4024792015552521,0.07101999968290329,0.20412000119686127,0.2921000063419342,0.06262000054121017,0.181139999628067,0.26324000358581545,mc2v3_e8
mc2wit_e16,bloom,fil,558,558,1,0.21501615643501282,0.2099180668592453,0.17631478607654572,0.2626316547393799,0.00358422938734293,0.017921147868037224,0.017921147868037224,0.001792114693671465,0.005376344081014395,0.01075268816202879,mc2wit_e16
mc2wit_e16,bloom,id,2169,2169,1,0.23024185001850128,0.22901904582977295,0.1952311396598816,0.26906684041023254,0.0,0.004149377811700106,0.005993545521050692,0.00046104195644147694,0.004610419739037752,0.007376671303063631,mc2wit_e16
mc2wit_e16,bloom,km,308,308,1,0.23446382582187653,0.2331348955631256,0.21362358331680298,0.2589454650878906,0.003246753243729472,0.022727273404598236,0.03896103799343109,0.006493506487458944,0.022727273404598236,0.03896103799343109,mc2wit_e16
mc2wit_e16,bloom,ms,102,102,1,0.24750275909900665,0.24691550433635712,0.21973250806331635,0.28221067786216736,0.009803921915590763,0.06862745434045792,0.1568627506494522,0.019607843831181526,0.09803921729326248,0.1764705926179886,mc2wit_e16
mc2wit_e16,bloom,my,419,419,1,0.23692640662193298,0.23693741858005524,0.21244212985038757,0.26176917552948,0.00238663493655622,0.01193317398428917,0.02386634796857834,0.0071599045768380165,0.00954653974622488,0.021479712799191475,mc2wit_e16
mc2wit_e16,bloom,th,3009,3009,1,0.23651649057865143,0.23823626339435577,0.2093183845281601,0.2603950798511505,0.0006646726396866143,0.0019940179772675037,0.0046527087688446045,0.00033233631984330714,0.002658690558746457,0.005649717524647713,mc2wit_e16
mc2wit_e16,bloom,vi,22,22,1,0.2679252326488495,0.2683541476726532,0.23854182660579681,0.2870413661003113,0.04545454680919647,0.3181818127632141,0.5,0.04545454680919647,0.13636364042758942,0.40909090638160706,mc2wit_e16
mc2wit_e16,cgoe,id,223098,10000,5,0.22833111882209778,0.22896671295166016,0.17687033116817474,0.2785242795944214,0.0007799999992130324,0.004140000091865659,0.00785999996587634,0.0006200000178068876,0.00272000003606081,0.004679999966174364,mc2wit_e16
mc2wit_e16,cgoe,jv,39747,10000,5,0.22640269994735718,0.22722631692886353,0.17597626149654388,0.2752460241317749,0.0006800000148359687,0.0032199999783188104,0.005640000011771918,0.00048000000097090376,0.001520000013988465,0.002500000037252903,mc2wit_e16
mc2wit_e16,cgoe,ms,161397,10000,5,0.21445217728614807,0.21323424577713013,0.16239525377750397,0.26816272735595703,0.0006600000051548705,0.003260000003501773,0.006599999964237213,0.0003800000122282654,0.001560000015888363,0.0035400000400841237,mc2wit_e16
mc2wit_e16,cgoe,su,21238,10000,5,0.22479398548603058,0.22477194666862488,0.1779974400997162,0.27081382274627686,0.0003000000098836608,0.002519999956712127,0.0046200000680983065,0.00017999999545281753,0.0006799999973736703,0.0012400000123307109,mc2wit_e16
mc2wit_e16,cgoe,th,58433,10000,5,0.23221959173679352,0.2324432134628296,0.19864335656166077,0.2651166617870331,0.0005599999974947422,0.0029600000008940695,0.005460000038146973,0.0002599999977974221,0.0007000000099651515,0.0015799999935552477,mc2wit_e16
mc2wit_e16,cgoe,vi,199562,10000,5,0.22274933755397797,0.22457116842269897,0.1722002625465393,0.2691183090209961,0.0004000000160885975,0.0024799999780952932,0.004879999998956918,0.0004400000150781125,0.0016199999954551458,0.0031400000676512717,mc2wit_e16
mc2wit_e16,wit,id,146744,10000,5,0.288239449262619,0.28944528102874756,0.23739396035671234,0.33675137162208557,0.00532000008970499,0.03147999979555607,0.06338000148534775,0.02014000006020069,0.07226000130176544,0.11538000106811523,mc2wit_e16
mc2wit_e16,wit,jv,11926,10000,5,0.28859943151474,0.28891903162002563,0.23734697699546814,0.337837278842926,0.002759999968111515,0.018160000443458557,0.04888000041246414,0.017020000144839287,0.06132000014185905,0.10200000107288361,mc2wit_e16
mc2wit_e16,wit,ms,59504,10000,5,0.2884632647037506,0.2894788086414337,0.2376497983932495,0.3373582363128662,0.004480000026524067,0.02993999980390072,0.06248000040650368,0.020880000293254854,0.07432000190019608,0.12051999866962433,mc2wit_e16
mc2wit_e16,wit,my,9941,9941,1,0.2536572217941284,0.23883448541164398,0.21111108362674713,0.32334673404693604,0.0020118700340390205,0.008047480136156082,0.013982497155666351,0.008449854329228401,0.026858465746045113,0.04063977301120758,mc2wit_e16
mc2wit_e16,wit,th,55594,10000,5,0.26393288373947144,0.2590969204902649,0.21534854173660278,0.3207051753997803,0.003019999945536256,0.013100000098347664,0.027899999544024466,0.005640000011771918,0.026020000129938124,0.04469999969005585,mc2wit_e16
mc2wit_e16,wit,vi,203979,10000,5,0.2823704183101654,0.2826769948005676,0.2274618148803711,0.33577650785446167,0.0035800000187009573,0.02515999972820282,0.054820000380277636,0.014639999717473984,0.059740000218153,0.09864000231027603,mc2wit_e16
mc2wit_e24,bloom,fil,558,558,1,0.2273368090391159,0.22669605910778046,0.19542405009269714,0.26221221685409546,0.0,0.01075268816202879,0.0197132620960474,0.0,0.00716845877468586,0.017921147868037224,mc2wit_e24
mc2wit_e24,bloom,id,2169,2169,1,0.2269609272480011,0.2259196639060974,0.1987312138080597,0.2570488154888153,0.00046104195644147694,0.004610419739037752,0.007376671303063631,0.0009220839128829539,0.005071461666375399,0.008298755623400211,mc2wit_e24
mc2wit_e24,bloom,km,308,308,1,0.23343361914157867,0.23348523676395416,0.20889879763126373,0.2584095895290375,0.006493506487458944,0.022727273404598236,0.03896103799343109,0.0,0.019480518996715546,0.04220779240131378,mc2wit_e24
mc2wit_e24,bloom,ms,102,102,1,0.23856063187122345,0.2377692461013794,0.21137313544750214,0.2705255150794983,0.029411764815449715,0.09803921729326248,0.13725490868091583,0.03921568766236305,0.09803921729326248,0.18627451360225677,mc2wit_e24
mc2wit_e24,bloom,my,419,419,1,0.23198716342449188,0.23000364005565643,0.21098458766937256,0.25720223784446716,0.0,0.00954653974622488,0.01909307949244976,0.00238663493655622,0.00477326987311244,0.02386634796857834,mc2wit_e24
mc2wit_e24,bloom,th,3009,3009,1,0.2380833923816681,0.23879410326480865,0.21745112538337708,0.25853806734085083,0.0009970089886337519,0.0019940179772675037,0.005317381117492914,0.00033233631984330714,0.0013293452793732285,0.0046527087688446045,mc2wit_e24
mc2wit_e24,bloom,vi,22,22,1,0.24590347707271576,0.24438583850860596,0.22407519817352295,0.26754045486450195,0.04545454680919647,0.1818181872367859,0.4545454680919647,0.0,0.04545454680919647,0.3181818127632141,mc2wit_e24
